customer_utterance
カスタマー: あ、はい、えっとですね、夏にー、あのー、一応7月の末ぐらいから8月かけてなんですけど、ちょっと友達と、あのー、あの和歌山に行こうと思ってまして。
カスタマー: でー、まあちょっとそれは1つは、あの、仕事の用事でも行くんですけど、でも結構、自由時間とか前後の時間で、まあ観光したいなと、フフ、いうことで、はい。
カスタマー: でー、じゃ、ちょっと、い、行ったこともない場所なんで、ちょっとどんな、こうスポットがあるのかとか、そういうのをすごいあのー、フフ、初歩的なとこを今日は知りたいなと思いまして。はい。
カスタマー: そうですね、ちょっと九州が行ったことが無くて、ちょっと今度卒業旅行みたいな感じで行きたいなって思っているので、ちょっとどういった所が良いかなっていうのをお聞きしたいです。
カスタマー: そうですね、3月…ぐらいを予定してます。
カスタマー: 一応3人くらいの予定があります。はい。
カスタマー: そうですね、1回も行ったことがないので、福岡はまず行ってみたいっていうのと、あとはまぁ隣接してる長崎であったり、大分であったり、まぁそういった<>良いかなっていう思いはあります。
カスタマー: そうですね、結構有名なのが。
カスタマー: めんた、明太子とかもつ鍋とか。
カスタマー: 特にもつ鍋とかは有名なんですけど、なんか、ゆう、なんかお店とかでオススメとかがあれば、まぁ教えてほしいですね。
カスタマー: じゃあ逆にお昼頃とかに、なんか、博多ラーメン、まぁラーメンが結構好きなんで、なんか、そういう。
オペレーター: えぇえぇ。<>。うん。食べれるお店とかがあれば、まぁお土産とかでもいいんですけど。
カスタマー: <>のところを、はい、気になるのでちょっと調べていただけると、はい。
カスタマー: あーはいそうですね。やっぱ長崎だと。
カスタマー: まぁ長崎ちゃんぽんと、まぁ佐世保バーガーは知ってるんですけど。
カスタマー: まっそれで有名なとこでも良いですし、なんか他に長崎と言えばみたいな物があれば教えてほしいです。
カスタマー: 1つすいません。聞きたいんですけど。
カスタマー: あーなんか多分焼酎とかが有名だと思うんですけど。
カスタマー: ちょっともしかしたら下の熊本とか鹿児島の。
カスタマー: 薩摩の方の方が。
カスタマー: と、沖縄県に。
カスタマー: えー、1日、1日使って。
カスタマー: ちょっと1人で、あのー、旅行に行こうかなと思ってます。
カスタマー: そうですね。やっぱり夏頃を考えてます。
カスタマー: そうですね。やっぱり有名どころでいうと、あの、水族館。
カスタマー: とか、あと首里城とか。
カスタマー: やっぱメジャーなところに行ってみないな、みたいなと思ってまして。
カスタマー: そうですね、水族館なければ動物が好きなので、動物園ってありますか？
カスタマー: もう帰る時に有名なお土産は。
カスタマー: 見て買って帰ろうかなあとは思ってます。
カスタマー: そうですね。もう有名どころで何か食べて。
カスタマー: 水族館行って、お城行って、あとは、そうですね、まあ。
カスタマー: 自然のきれいな海とか見れたらいいかなと思います。
カスタマー: さっき夜景が、き、きれいってとこが出てきたんで。
カスタマー: 何か他に夜景がきれいなところってありましたかね？
カスタマー: <>も決まって、行くところも決まって、夜ご飯食べて、夜景も見れて帰るんで。
カスタマー: あと、お土産を買って帰れるんで、もう完璧かなと思います。
カスタマー: あの、友人と石川県へ行きたい。
カスタマー: <>、3月ぐらい。
カスタマー: 白山て、あのおっきな山、分かりますか？
カスタマー: あそこの近くに行きたい、ですけどね。
カスタマー: できれば、あら？そうだねえ。
カスタマー: まあ3月だからー、まあちょっとあっちの方、寒いーので、寒いと思うんですよね。
カスタマー: こっちより。
カスタマー: 東京より。
カスタマー: 鍋もんとか、まあラーメンとかは、ない？
カスタマー: ラーメンと…。
カスタマー: ラーメンないよね、多分ね、そっちの。
カスタマー: お酒飲めないんだけども、お米…あー。
カスタマー: あのー、できればなんか、はく、博物館とか美術館とか、ある、あるー、ある<>。
カスタマー: そうですね。
カスタマー: 行くんだったらそういうとこー、あの、ない、ところ行きたい。
カスタマー: 行くんだったらね。
カスタマー: あの、一応あればいーんですけど、絵？
カスタマー: 絵画、とかって、絵画、美術館とか美術…ある？
カスタマー: あるんだったら。
カスタマー: え、絵の、絵の、絵の美術展…。
カスタマー: そうですね。ちょっと疲れを取りたいんで、源泉掛け流しのお湯に漬かれる温泉がいいなあと思ってるんですけけれど。
カスタマー: どこでもいいんです。
カスタマー: 冬とかが乙かもしれない。
カスタマー: では、南がいいですかね。
カスタマー: なんか、できれば、そのー、海の、に、ぎりぎり迫ってるとか、なんかありますよね、よくテレビで。
カスタマー: そういう。
カスタマー: 川でもいいんですけど。
カスタマー: うん。まあ、山でもいいですが。
カスタマー: あ、妻と行こうと思ってる。
カスタマー: えっとー、ま、貸切のほうが、うれしいことはうれしいですね。
カスタマー: そうですね。竹林は、まあ、いいですかね。フッフッフッ。
カスタマー: ウナギも食べてみたいなと、今、急に思って。
カスタマー: おまけにウナギも食べちゃい、えたらいいなと思いましたけど。
カスタマー: どっちかというと前者のほうが、やっぱりいいですかね。
カスタマー: 貸切。
カスタマー: さらにこっちのがいいですね。
カスタマー: えっとー、出来れば、温泉とスキーを楽しみたいと思ってまーす。
カスタマー: えっとー、やはりスキーなので、冬ですね。
カスタマー: 引き続きほ、ほ、ほ、他の温泉に夜入りたいなーと思っているんですけど、
カスタマー: あー、どっちでもいいですけど、露天風呂でじゃあ、お願いします。
カスタマー: いや、わんこそばはー、実はすごい気になってはいててー、
カスタマー: うん。自分も子供も食べたいと思ってました。
カスタマー: わんこそばの方が良いと思います。
カスタマー: スーッ、そうですねー。お魚が、おね、お願いしたいですー、魚でお願いしたいです。
カスタマー: うどんー、がいいですね。
カスタマー: あっ、うっ、うどんー、が良いです。
カスタマー: あっ、物、産館ー、の方が良いですね。
カスタマー: そうですね、あの、青森の方、行ったことがないので行ってみたいなあと思ってます。
カスタマー: そうですね、あの、家が埼玉なもんで大宮が近いので、あのー、東北新幹線で行けるところぐらいから、お、まあそっからちょっと足を延ばしてもいいかなと思ってますけど。
カスタマー: そうですね、まあ、うーんと、雪のころはやっぱりつらいんで、はるさ、春先ぐらいがいいかなあと<>。
カスタマー: そうですね、あのー、まああのー、やっぱり青森といえばー、あの、ねぶた祭なのかなと思うんですけど、まあ、夏になりますし、まああの、すごい混むと聞いてますんで、しょっぱなですから、まあ、あー、ねぶたのなんかそういった出し物みたいなのが、なんかこう展示されて<>見えたりとかですね、あとはー、やっぱり津軽三味線の、おー、まあ、ライブをみ、見たりとかですね、あのー、あとよく分かりませんけど、大間のマグロなんかもたぶんどっかで捕れるんだろうから、まあ、海産物とかも美味しいのかなと思うので、そういったところ行ったりとかできたらいいかなあなんて、まあ、漠然と思ってるんですけど。
カスタマー: そうですね、そういうの見ながら、なんかお酒でも食事でもとれるようなところがあったら行ってみたいなあと思うんですけど。
カスタマー: えとー、温泉、どっか温泉に行って、リラックスしたいなと思ったんですけど。
カスタマー: そうですね、一人で行けるところを探してます。
カスタマー: 例えば、秋とか、紅葉の時期？とかに良さそうな場所とか。
カスタマー: うーん、じゃあ、東日本？のほうで。はい。
カスタマー: 温泉…できれば、源泉かけ流し？
カスタマー: の、温泉がいいなーって思っていて。
カスタマー: じゃあ、その源泉かけ流しで、なんか色んなお湯に、色んなお湯と言うか。
カスタマー: 温泉街？みたいな所ってありますか？
カスタマー: 今聞いていて、そういう、いろ、温泉街みたいなところで、色んなお湯に、こう入って、ま、出て、ちょっとお茶したり、またお湯に入りに行ってお茶したりみたいなイメージとー。
カスタマー: あとは、もう、一箇所で、すごい落ち着いたさっきの秘湯とか、そういう雰囲気がありそうな所で、あの、1日ゆっくりするっていうのと、すごく迷ってるんですけど。
カスタマー: そしたら、一番の、その温泉に行くときの、これだけはっていうポイントが、その、私的には源泉かけ流しなので、はい、それに絞って探したいです。
カスタマー: 食べたりしたいですね。あ、なんか、ちょこちょこ色んなものを、甘いものとか。お茶するだけだったりでもいいんですけど。
カスタマー: どちらかといえば、でも、うーん、ま、和食がいいかな、じゃあ。
カスタマー: あ、蟹、大好物でーす。
カスタマー: 割と、その、お店側が一人でもオッケーっていう感じであれば、どこでも一人で入れるタイプなので、フフフ、問題ないんですけど。
カスタマー: なんか、そういうものにちょっとでも関係する場所とか、触れられる場所とかってあるんですかね？
カスタマー: そうですね、あまり具体的なことは決めてないのですが、
カスタマー: えーと、一度、しまなみ海道周辺を
カスタマー: 旅したいと思っていましてー
カスタマー: えっと、しまなみ海道は、あのー
カスタマー: 行くとしたら自転車で、あのー、横断したいんですけどー
カスタマー: はい、えーと、そうですね。友人と二人で行こうかなと思っています。
カスタマー: で、友人も、あのー、ちょっと女性じゃなくて男性の、男性と行こうかなと思ってるんですけどー
カスタマー: あ、季節はー、特に決まってないんですが、冬はちょっと自転車は寒いかなあと思うので、できれば冬以外がいいかなと思っています。
カスタマー: あ、はい。そうですね、あのー、訪ねられたら行ってみたい場所があるんですけどー、えーと
カスタマー: その二つの島にもし行ければ、行ってみたいなあと思っています。
カスタマー: はい。そうですね、えっとー、もし途中かゴールのほうがいいかな、ゴール地点の近くでー、えーと
カスタマー: 温泉に入れる場所があればー、寄ってみたいのとー
カスタマー: しまなみ海道の、あのー、名物も味わいたいのでー<>
カスタマー: 甘いものとか、あとは昼食かな、昼食おすすめスポットがあれば教えていただけたらと思います。
カスタマー: あ、分かりました、そうですね、あの、戻ってきてから入るっていうのであれば<>いいかなと
カスタマー: はい、そうですね、あのー、普通にメインメニューのお食事も食べたいですしー、ちょっとその、途中、休憩、甘いものも、はい、あのー、食べてみたいです。
カスタマー: はい、そうですね、広島なのでー、あのー、お好み焼きが<>かと思いましてー
カスタマー: はい、あのー、そういうちょっと焼き物系のお店、おすすめあれば<>
カスタマー: あ、北海道で考えてます。
カスタマー: と、冬ですね。
カスタマー: あ、一人旅です。
カスタマー: そうですね、まあせっかく冬なので、まあ脂が乗った魚は食べたいですね。
カスタマー: あー、カニいいですね。
カスタマー: そう、じゃあもう一件ぐらい、はい。
カスタマー: そうですね、昼、そうですね、なんだろう、まあちょっと、そうですね、まあ写真がとれるようなスポットとかあるといいなと、冬の、はい、はい。
カスタマー: あー、そうです、じゃあ歴史的な建造物の方で。
カスタマー: まあでも、それくらいで、そうですね、まあ時計と、ありますし、<>、そうですね、大学、ねえ、そのどれぐらい歩き回って時間かかる分からないのでー、結構、そうですね。
カスタマー: <>ゆっくり大学見て、時間が余ったら時計台やってーみたいな、そんな感じでいいのかなあと思います、はい。
カスタマー: んと、じゃあ昼食ですね。
カスタマー: はい、なんかお昼で<>はい、美味しいお肉とか。
カスタマー: そうです、まあ、そうですね、ま、どうしようかな、夜魚、ねえ、魚というかカニなので、まあ、肉料理でもいいし、まあラーメンとかでもいいし、はい。
カスタマー: そうですね、まあ、ねえ、それこそ丼物二件ハシゴするくらいでもいい気持ちなので、はい。
カスタマー: そうですね、はい、まあなんか、それこそ食べ歩きできるような店でもいいです、はい。
カスタマー: そー、ですね、まあそ、あーでも、今の2件どちらも良さそうなので、はい、一応リストに入れる形で、はい、お願いします。
カスタマー: 実際に行くのは一件かなという感じですね、はい、ええ。
カスタマー: そうですね、あー、そのお土産も買えるようなお菓子のお店があると、はい。
カスタマー: そうですね、その、スイーツで、そうです、スイーツでお願いします、はい。
カスタマー: 宮城県のほうに行って…宮城県とか石巻？行ってみ<>
カスタマー: 仙台<>行ってみたいんですけどー、はい。
カスタマー: はい。えっとー、ま、えと妹とちょ、ちょっと歳の離れた妹と行きたいんですけれどもー
カスタマー: あ、えっと、夏です、夏。
カスタマー: あ、えっと実はあの、ちょっとあの、うふん、妹が足がちょっと悪い、不自由なもんですからー
カスタマー: <>きれば、あのー、ま、色々まわりたい気持ちは山々なんですけどー。
カスタマー: あまりこう、何て言うのかな、こう、なんかこう、あっ、なんかよく分かんない、アップダウンがちょっと激しいとことか、はい。
カスタマー: そういうとこはちょっと避けたいかなって感じです。
カスタマー: あ、そうですね。あのー、自立歩行できますので、妹も。あの、車椅子と<>ないのでー。
カスタマー: あの<>えっとー、ま、ゆっくりであれば、ちゃんと歩け<>できるのでー。
カスタマー: 例えばあのー、ちょっと幼少期の二人の共通の記憶をたどってー
カスタマー: 朝は、ちょっと、なんか、港のほうの朝市を見てー、なんか、マルシェみたいのなんか、なんかあった気がするんです<>
カスタマー: そうですね、うんとー、うん、もう、そうだな、やっぱり朝、朝の雰囲気をのみたい、楽しみたいので、ちょっと<>てー、早く起きてー
カスタマー: なんだろう、ま、開店と、8時の開店と同時に<>
カスタマー: 9時までには入りたいかなって感じで。
カスタマー: やっぱりちょっと、はい、行きたいかなって、はい。
カスタマー: そうですね。とりあえずあのー、なんだろう、ま、夏場、夏場なので、ちょっとこう、悪くならないものをちょっとこう<>購入したらその足でー、その、なんだろう、朝、その、朝市のエリア内にあるー<>、生きが良い、せ、鮮魚のお店で、こ、ごは、あっ昼食を食べる<>ますかねー。
カスタマー: そうですね、頑張って早起きをしてますしー、あとあんまりお昼時混むとちょっと妹のことも心配なので、もう、開店と同時にちょっと早<>けど、早弁感覚で、はい、はい。
カスタマー: はい。えーと、その次はですね、ちょっとお腹もいっぱいになったので<>
カスタマー: あのー、そうだな、どうしようかな。なんか昔、そのー、あの、仙台駅の駅前にー、えっと、なんか、なんか古びた映画館があったかと<>けどー、もしその映画館がもしかしたら様変わりしてしまったかもなんですけど、なんか<>があればー、ちょっと休みがてら映画館で<>、何でもいいんですけど、見たいかなって感じなんですけど、ありますかね。
カスタマー: そうですね、あのー、えっと今日は朝は早起きをしてしまって、あ、<>てー、で、早弁もしたのでー、え<>、ちょっとあのーオヤツの時間を飛ばしてー、ちょっと早めのお夕食、また<>早弁にしようかなと思うんですがー、そのー、先程のそのー、地底の博物館の、あとにー、えーとー、そうですね、んー、お昼は和食だったのでちょっと、あ、ガッツリ洋食ではないんですがー、なんかちょっとこう
カスタマー: そうですね、なんか、仙台の勝手なイメージなんですが、ちょっとやっぱり和風寄りかなと思うのでー
カスタマー: なんか、なんだろう、あ、ずんだとかはまた違うか。なんかそういう<>、あずき<>ありますかねー、なんか。
カスタマー: ふっ、いいです。
カスタマー: えっと、いま、ふふふ、両方って言いそうになっちゃったんですけど。
カスタマー: <>鯛焼きは絶対マストですね、もう。絶対、はい、それはもう行きたいです。
カスタマー: はい、いいです。ふっ、両方お願いします。
カスタマー: まず、えーと、鯛焼きをサクッと<>あとにー、そちらの、ずんだ餅の専門店で、えとちょっと<>こしは食べてー、あとお土産<>を買ってかららの、にしようかな、はい。
カスタマー: えっとー、ちょっと海で。
オペレーター: はい。泳いだりとかなんかちょっとリゾート気分を味わえるようなとこに行きたいなーって思ってます。
カスタマー: <>友だちと二人で。
カスタマー: なんかそうですねー、っと、綺麗な海がいいので。えへへ。
カスタマー: 沖縄方面とかなんですかね？やっぱり。
オペレーター: あー。大体ちょっとかんがえ、想像とかなんですけど、やっぱ沖縄の離島とか。
カスタマー: その辺がいいのかなあ。
カスタマー: こ、何ていうんですかね、こう、なーんか、ビーチもあって。
カスタマー: ちょっと、何ていうんですか、日本っぽく無いところが良いです。
カスタマー: なんか、近くにちょっと街みたいなのがある所がいいなあって思ってて。
カスタマー: うーん、うん。なんかあのー、潜ったりする体験が出来るようなところとかがあればいいなあって思うんですけど。
カスタマー: ダイビングっていうか、なんか、何ていうんでしょう、ダイビング、なんかまあ素潜りぐらい。ふふっ。
カスタマー: 沖縄の。
カスタマー: 食事がははは、食べたいです。
カスタマー: ソーキそばとかがいいですね、はい。
カスタマー: アイスとか。
カスタマー: なんか冷たいものが食べたいです。
カスタマー: なんか、そう、海外気分味わいたいなと思うので。
カスタマー: ちょっと海が見えるバーみたいなそういうとことか。
カスタマー: なんかバーみ。
オペレーター: バーがよろしいですか？景色が良いバーみたいな。
カスタマー: 海っていうか景色がいいバーとか。
カスタマー: あーなんか買いたいですね。あのー。
カスタマー: 配る用のお土産も買いたいです。
カスタマー: 沖縄のお菓子が良いです。
カスタマー: あ、はい、沖縄を、考えてます。
カスタマー: はい、春頃の予定を、考えてます。
カスタマー: はい、今のところ2名です。
カスタマー: はい、まず、初めて行くので。
カスタマー: 沖縄の、あ、はい。
カスタマー: 沖縄の、綺麗な海を見たいなって思ってます、はい。
カスタマー: できれば、あの、立ち入りできるビーチ。
カスタマー: へ、行って、実際に砂浜を、歩きたいなって、思ってます。
カスタマー: はい、とりあえず、無難に那覇にしよう、と思ってます。
カスタマー: あとは、沖縄の歴史めぐりみたいのをしたいですね、はい。
カスタマー: そうですね、あ、でも、けっこう有名なものとか、貴重なものがあったら、少し離れても、大丈夫です。
カスタマー: うん、うん、あ、できれば、琉球王国とかそういう。
カスタマー: 感じのがいいです。
カスタマー: そうですね、他にもありますかね？
カスタマー: そうですね、まあ、沖縄も初心者なので、まあ。
カスタマー: メジャーなところとか、おっきなところ、有名なところとかを、とりあえず中心に巡りたいですね。
カスタマー: お酒はそうですね、どちらも飲まないので、はい、食べる。
カスタマー: あ、えっとー、家族で夏休みに旅行したいんですけども。
カスタマー: 高知県に行ってみたいなと思って。
カスタマー: 夫が、あのー、行ってみたいって、い、言ってまして。
カスタマー: あの、子どもが小さいので。
カスタマー: 子どもが遊べる所に。
カスタマー: 子ども中心でいきたいんです。
カスタマー: あっ、えーと、夏休み、8月に行きたいんですけれども。
カスタマー: えー、そうですね、その、子どもがやっぱり喜ぶところがいいなと思いますけど。
カスタマー: あー、遊ぶ場所があるほうがいいですね。
カスタマー: んーと、子ども連れでも、あのー、あんまり気兼ねなく。
カスタマー: 入れるとこがいいですけどね。
カスタマー: そうですね。夕飯は、なんか高知県の名物、何かあれば。
カスタマー: 和食がいいです。
カスタマー: はい。あ、あのー、やっぱ高知県っていうと、あのー、四万十川とかのカヌー下りとか。
カスタマー: あれ、やってみたいなとは思うんですけど、やっぱ。あ、はい。
カスタマー: 子どもが小さいので。
カスタマー: できなくて。なんか、あの。
カスタマー: その、カヌーとか乗らなくても、その、川遊び。
カスタマー: とか、楽しめるとこがあったら教えていただきたいんですけど。
カスタマー: そう…。見たり…。
カスタマー: ちょっと、はい、入ってぱちゃぱちゃやるぐらい。
カスタマー: のことが何かできるのかなと思って。
カスタマー: 船みたいのあるんですか。
カスタマー: なんか、行きたい場所ーがない、あ、だからまだ決められてなくってー、ただちょっとこの前カメラを買ったんでーだから人とか写真撮りに行きたいなっと思ってー
カスタマー: どちらかっと言うとー人とか街の景色とかー、ま後はー…なんて言うんですか、神社とかそういう建築物でもいいんですけどー。
カスタマー: そういう系のものが撮れたらなー。
カスタマー: あ、都会、人がー結構居てもいいんですけどー、ま、関東圏はちょっと外れたいかなってー<>。
カスタマー: <>そうですね、なんかこう…人が歩いてる街ーとかなんかそういうー所を撮りたいんですけどー。
カスタマー: はい。う、海の写真とかも撮りたいんで。
カスタマー: 特にー、奈良県、近いじゃないですか。なんでー奈良県の方もなんかこう、見に行けたらなって思うんですけどー。
カスタマー: 奈良県はーまあ、神社系、神社系？お寺、とかたぶん色々あると思うのでー、そこら辺でなんか見てみたいなって思うんですけど。
カスタマー: あ、北海道なんですけれど。
カスタマー: あ、春が、やっぱりいいかなと思って。
カスタマー: えーと、私と友達2人で考えております。
カスタマー: あ、北海道です。フフフフフ。
カスタマー: そうですね、なんか、うーん、あんまりよく…。ま、観光地っぽいところも、し、行きたいんですけど。
カスタマー: あのー、あまり張り切りすぎないで、あのー、友達とおしゃべりしたり、のんびり。
カスタマー: そうですね。近くになんか。
カスタマー: んー、そうですね。そこまでしなくてもいいかな。
カスタマー: そうですね。ヘヘ。うんうん。観光だから。うん。
カスタマー: じゃあ、そのビールも。
カスタマー: たくさん買って、なんか、送りたいですよ、うちに。ウフフ。
カスタマー: 今、なんか急に思い、アハッ、思い付いたんです。えっと、昼は、
カスタマー: あの、北海道の、ら、あ、えっと、さっ、あの、か、ラーメンじゃなくて、カレーはどうですか、なんか。
カスタマー: ちょっと辛いのが苦手な子がいるかもしれないから。
カスタマー: 沖縄です。
カスタマー: もいないです。えっと子供は小学生と中学生と高校生なんですけれど。
カスタマー: そうですね、春がいいかなと思ってるんです。
カスタマー: 子どもたちが喜べるところがいいかなと思って。
カスタマー: <>いちご狩りよりも、食べるよりも遊ぶほうがいいかな、<>よりは。
カスタマー: そうですね。例えばなんか、昼はそのそこでバーベキューして、夜はちょっとあのー近くに食べに行くっていうのでもいいかなと思うんですけれど。
カスタマー: 沖縄料理が食べたいです。
カスタマー: あのー、なんか私ちょっとあの、この例えば土地の食材とか、あのーなんか調味料とか、そういうの持って帰ってなんか家でもまた調理したいなとか思うんですけど。何か。
カスタマー: こういうの揃ってるところありますか？ふーん、あーなるほど。
カスタマー: えーとー、北海道に行きたいんですけれども。
カスタマー: えーとー、秋頃ですかね。
カスタマー: えーとー、ちょっと紅葉が綺麗な所に行きたいんですけども。
カスタマー: あー、食事はそうですねー
カスタマー: あのー、やっぱり海鮮、お寿司とかー、美味しいところが。
カスタマー: なんか、で、で、一人なんで、できればあんまり、高くない、店がいいんですけどー。
カスタマー: 秋、秋なんで、もう、ちょっと肌寒いかなと思うんですけれどもー、なんか屋内の施設で面白そうなところが、あれば。
カスタマー: あー、そうですね、一人なんでー、なんか見て、楽しめる…
カスタマー: なんか美術館とか、博物館とか
カスタマー: そういった感じ。
カスタマー: あ、そうですね。お土産、買うのに、便利な場所があれば。
カスタマー: はい、どっかにフルーツ狩りをしに行きたいなと思っていて。
カスタマー: ま、フルーツを自分で取ってすぐ食べれるようなところ、食べ放題みたいなところで2、3か所行けたらいいなと。
カスタマー: <>それ以外だったらもうなんでもやってみたいです。
カスタマー: そうですね、なんとなくしか決めてないんですけど、えっと夫婦、50代の夫婦二人で
カスタマー: んーなんかちょっと秋なので、なんとなくなんですけど、箱根方面に行きたいかなーって思うんですけど。
カスタマー: あっ、はい。えっとそうですね、何か所か<>とこがあるんですけど
カスタマー: あのーちょっとあの名称とかはわからないんですけど
カスタマー: 確か何かオルゴール、あっオルゴールの美術館的なものがあるって<>で、
カスタマー: そういうなんか、ぶん、文化的な行動をしたいと思って、はい。
カスタマー: あの先ほど申し上げましたけども、ちょっと文化的な
カスタマー: 線とかではなくて、文化的なちょっと、行動をしたいと思ってるので夫婦二人で
カスタマー: オルゴールは今あったので、そうだなーえっとそうですね。
カスタマー: 何か、こう、んー
カスタマー: なんかびじゅ、なんかこうキーワードで美術とか文化とかそういうものありますか？
カスタマー: あの三つ、は、あのはじめにセンテンスがあって、えっと二つ目のあの文学とかそういう部分を特化したところ
カスタマー: と、まぁ秋なので、夜空もいいのかなと思ったので、星とかですか？
カスタマー: 地球とか、なんかそういう感じのところにもうちょっと絞って<>ますか？
カスタマー: ばれました。そうですね。私もちょっと多分おそらくかまぼこ食べた後。
カスタマー: 文学を堪能した後に絶対お腹はすくと思うんです。
カスタマー: あっ、えっとすいません。そうですね。あの、わ、和カフェというか
カスタマー: なんか甘味処的なところがあれば。はい。<>ますかね。はい。
カスタマー: そうですね。もう今日はずっとこう和で来てるので。
カスタマー: えっとそのつながりで、ゆう、夕飯もちょっと洋食けっこうヘビー、ね年齢柄ヘビーになってきたので、あの。
カスタマー: 和風で行きたいんですけどありますか？
カスタマー: そうですね。あっ、そうですね。今すごく惹かれたんですけど、
カスタマー: 一つだけリクエストがありまして。
カスタマー: せっかくあの小田原というか海、海側、うみそ、海側、海の近く<>ので、できればお魚を。
カスタマー: えっと、今回は、あのー、なんてゆーんですかね、食べ歩き、食べるのが結構好きで、あの、お、お酒とかも、結構好きなんですけど。
カスタマー: なんか、そーゆー、1日もーかけて。
カスタマー: お酒を飲んだり、ご飯を食べたりするような旅行がしたいと思っていて。
カスタマー: そーですね、あのー、日本酒ーが好きってゆーのもあるので。
カスタマー: あのー、冬がいいかなと。
カスタマー: え、ちょうど、お酒新種とゆーか、新しいお酒の時期なので。
カスタマー: あ、友達と4人で行こうかなと。
カスタマー: そうですね、東北か、まー、やっぱり、東北かなとは思ってはいるんですけど。
カスタマー: そうですね、なんか、もういっそ。
カスタマー: なんか、東北の別の県で、同じようなお店が、あったらいいかなと思うんですけど。
カスタマー: も、その日は、東北をまたにかけて、ちょっ、食べ歩きしようかなとゆーふーに、今、ちょっと思いました。
カスタマー: あーまーやっぱ、お魚、美味しそうなんで、海ーがいいですかねー、うーんうんうん。
カスタマー: ま、秋田か、宮城とか、行けるかなーってゆー感じですけど。
カスタマー: ま、今回はやっぱり、ね、海産物は食べているので、牛タン、やっぱり、いきたいかなって思います、はい、そうですね。
カスタマー: ちょっと、今、思ったんですけど。
カスタマー: あのー、なんかこー、東北の方で。
カスタマー: ビールが、飲めそうなところってありますか?なんか、び、ビール作ったりとかしてるか、わからないんですけど。
カスタマー: 結構もう、かなり食べてる気がするので、あのー。
カスタマー: そうですね、お土産、あ、それもいいんですが。
カスタマー: ちょっと、まー、お茶したいなってのがあって、喫茶店とかって、どっかありますかね?
カスタマー: そうですね、あれば嬉しいかなと、思いますね。
カスタマー: あ、洋風の方がいいかなと、思います。
カスタマー: うーん、そうですねー、まー、あとは、行くとしたらお土産を買おうかなってゆー感じなんですけれども。
カスタマー: なんかこー、食べものじゃなくって。
カスタマー: こー、民芸品とか、工芸品とか、そーゆー物を持って帰りたいかなと思。
